Date,Time,Outlet_Name,Outlet_Location,Total_Price
23/02/2023,19:38,Outlet K,," Rp 34,500 "
23/02/2023,19:38,Outlet K,," Rp 34,500 "
23/02/2023,19:38,Outlet K,," Rp 34,500 "
23/02/2023,19:38,Outlet S,," Rp 123,750 "
23/02/2023,19:37,Outlet G,," Rp 188,100 "
23/02/2023,19:37,Outlet AR,," Rp 79,600 "
23/02/2023,19:37,Outlet AR,," Rp 79,600 "
23/02/2023,19:37,Outlet AR,," Rp 79,600 "
23/02/2023,19:36,Outlet V,," Rp 153,010 "
23/02/2023,19:36,Outlet Z,," Rp 845,400 "
23/02/2023,19:36,Outlet Z,," Rp 845,400 "
23/02/2023,19:36,Outlet Z,," Rp 845,400 "
23/02/2023,19:36,Outlet Z,," Rp 845,400 "
23/02/2023,19:36,Outlet Z,," Rp 845,400 "
23/02/2023,19:36,Outlet Z,," Rp 845,400 "
23/02/2023,19:36,Outlet Z,," Rp 845,400 "
23/02/2023,19:36,Outlet Z,," Rp 845,400 "
23/02/2023,19:36,Outlet AS,," Rp 25,000 "
23/02/2023,19:35,Outlet S,," Rp 123,750 "
23/02/2023,19:35,Outlet I,," Rp 39,000 "
23/02/2023,19:35,Outlet AM,," Rp 39,000 "
23/02/2023,19:35,Outlet E,Location A," Rp 22,200 "
23/02/2023,19:35,Outlet X,," Rp 99,000 "
23/02/2023,19:35,Outlet V,," Rp 1,129,920 "
23/02/2023,19:35,Outlet V,," Rp 1,129,920 "
23/02/2023,19:35,Outlet V,," Rp 1,129,920 "
23/02/2023,19:35,Outlet V,," Rp 1,129,920 "
23/02/2023,19:35,Outlet V,," Rp 1,129,920 "
23/02/2023,19:35,Outlet V,," Rp 1,129,920 "
23/02/2023,19:35,Outlet M,," Rp 53,000 "
23/02/2023,19:35,Outlet Q,," Rp 23,000 "
23/02/2023,19:35,Outlet J,," Rp 150,000 "
23/02/2023,19:34,Outlet AE,," Rp 49,500 "
23/02/2023,19:34,Outlet AS,," Rp 100,000 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet Z,," Rp 932,800 "
23/02/2023,19:34,Outlet I,," Rp 86,000 "
23/02/2023,19:34,Outlet I,," Rp 86,000 "
23/02/2023,19:34,Outlet T,," Rp 58,000 "
23/02/2023,19:33,Outlet L,," Rp 42,000 "
23/02/2023,19:33,Outlet D,Location A," Rp 20,000 "
23/02/2023,19:33,Outlet M,," Rp 45,000 "
23/02/2023,19:33,Outlet Z,," Rp 670,500 "
23/02/2023,19:32,Outlet T,," Rp 38,000 "
23/02/2023,19:32,Outlet AR,," Rp 55,000 "
23/02/2023,19:32,Outlet AI,," Rp 40,000 "
23/02/2023,19:32,Outlet U,," Rp 175,994 "
23/02/2023,19:32,Outlet U,," Rp 175,994 "
23/02/2023,19:32,Outlet U,," Rp 175,994 "
23/02/2023,19:32,Outlet U,," Rp 175,994 "
23/02/2023,19:32,Outlet U,," Rp 175,994 "
23/02/2023,19:32,Outlet U,," Rp 175,994 "
23/02/2023,19:31,Outlet AI,," Rp 40,000 "
23/02/2023,19:31,Outlet V,," Rp 223,630 "
23/02/2023,19:31,Outlet T,," Rp 108,000 "
23/02/2023,19:31,Outlet T,," Rp 108,000 "
23/02/2023,19:31,Outlet M,," Rp 39,000 "
23/02/2023,19:31,Outlet E,Location A," Rp 22,200 "
23/02/2023,19:30,Outlet AB,," Rp 55,000 "
23/02/2023,19:30,Outlet AR,," Rp 72,600 "
23/02/2023,19:30,Outlet AR,," Rp 72,600 "
23/02/2023,19:30,Outlet AR,," Rp 72,600 "
23/02/2023,19:30,Outlet S,," Rp 123,750 "
23/02/2023,19:29,Outlet D,Location A," Rp 20,000 "
23/02/2023,19:29,Outlet D,Location A," Rp 20,000 "
23/02/2023,19:29,Outlet V,," Rp 770,935 "
23/02/2023,19:29,Outlet V,," Rp 770,935 "
23/02/2023,19:29,Outlet V,," Rp 770,935 "
23/02/2023,19:29,Outlet AI,,
23/02/2023,19:28,Outlet AD,," Rp 48,400 "
23/02/2023,19:28,Outlet AB,," Rp 55,000 "
23/02/2023,19:28,Outlet M,," Rp 53,000 "
23/02/2023,19:27,Outlet AE,," Rp 22,000 "
23/02/2023,19:27,Outlet AE,," Rp 22,000 "
23/02/2023,19:27,Outlet D,Location A," Rp 40,000 "
23/02/2023,19:27,Outlet D,Location A," Rp 30,000 "
23/02/2023,19:26,Outlet S,," Rp 106,250 "
23/02/2023,19:26,Outlet G,," Rp 782,100 "
23/02/2023,19:26,Outlet AZ,," Rp 50,000 "
23/02/2023,19:26,Outlet Q,," Rp 43,000 "
23/02/2023,19:26,Outlet Q,," Rp 43,000 "
23/02/2023,19:25,Outlet V,," Rp 335,445 "
23/02/2023,19:25,Outlet BF,," Rp 31,000 "
23/02/2023,19:24,Outlet AR,," Rp 55,000 "
23/02/2023,19:24,Outlet T,," Rp 49,000 "
23/02/2023,19:24,Outlet AE,," Rp 49,500 "
23/02/2023,19:24,Outlet D,Location A," Rp 10,000 "
23/02/2023,19:24,Outlet AE,," Rp 66,000 "
23/02/2023,19:24,Outlet AE,," Rp 66,000 "
23/02/2023,19:23,Outlet M,," Rp 64,000 "
23/02/2023,19:23,Outlet M,," Rp 64,000 "
23/02/2023,19:23,Outlet S,," Rp 118,750 "
23/02/2023,19:23,Outlet E,Location A," Rp 22,200 "
23/02/2023,19:23,Outlet AE,," Rp 66,000 "
23/02/2023,19:23,Outlet AE,," Rp 66,000 "
23/02/2023,19:23,Outlet AH,," Rp 72,000 "
23/02/2023,19:23,Outlet AH,," Rp 72,000 "
23/02/2023,19:23,Outlet I,," Rp 35,000 "
23/02/2023,19:22,Outlet BF,," Rp 26,000 "
23/02/2023,19:22,Outlet AH,," Rp 60,000 "
23/02/2023,19:22,Outlet E,Location A," Rp 22,200 "
23/02/2023,19:22,Outlet AR,," Rp 33,000 "
23/02/2023,19:22,Outlet V,," Rp 541,420 "
23/02/2023,19:22,Outlet V,," Rp 541,420 "
23/02/2023,19:22,Outlet V,," Rp 541,420 "
23/02/2023,19:22,Outlet E,Location A," Rp 22,200 "
23/02/2023,19:21,Outlet M,," Rp 45,000 "
23/02/2023,19:21,Outlet Q,," Rp 27,000 "
23/02/2023,19:21,Outlet AT,," Rp 3,000 "
23/02/2023,19:21,Outlet AT,," Rp 3,000 "
23/02/2023,19:21,Outlet I,," Rp 39,000 "
23/02/2023,19:21,Outlet T,," Rp 88,000 "
23/02/2023,19:21,Outlet AD,," Rp 48,400 "
23/02/2023,19:20,Outlet T,," Rp 44,000 "
23/02/2023,19:20,Outlet Q,," Rp 23,000 "
23/02/2023,19:20,Outlet AI,,
23/02/2023,19:19,Outlet AW,," Rp 73,920 "
23/02/2023,19:19,Outlet AW,," Rp 73,920 "
23/02/2023,19:19,Outlet AX,," Rp 100,000 "
23/02/2023,19:19,Outlet AB,," Rp 55,000 "
23/02/2023,19:19,Outlet AY,," Rp 70,000 "
23/02/2023,19:19,Outlet S,," Rp 118,750 "
23/02/2023,19:19,Outlet G,," Rp 140,800 "
23/02/2023,19:18,Outlet AI,," Rp 40,000 "
23/02/2023,19:18,Outlet W,," Rp 45,000 "
23/02/2023,19:17,Outlet T,," Rp 44,000 "
23/02/2023,19:17,Outlet J,," Rp 87,000 "
23/02/2023,19:16,Outlet U,," Rp 74,999 "
23/02/2023,19:16,Outlet AQ,," Rp 86,500 "
23/02/2023,19:16,Outlet AQ,," Rp 86,500 "
23/02/2023,19:16,Outlet G,," Rp 424,600 "
23/02/2023,19:16,Outlet AZ,," Rp 50,000 "
23/02/2023,19:16,Outlet AD,," Rp 48,400 "
23/02/2023,19:15,Outlet C,Location A,
23/02/2023,19:15,Outlet E,Location A," Rp 27,750 "
23/02/2023,19:15,Outlet I,," Rp 63,000 "
23/02/2023,19:15,Outlet I,," Rp 63,000 "
23/02/2023,19:15,Outlet S,," Rp 73,750 "
23/02/2023,19:14,Outlet J,," Rp 87,000 "
23/02/2023,19:14,Outlet AQ,," Rp 70,000 "
23/02/2023,19:14,Outlet D,Location A," Rp 10,000 "
23/02/2023,19:13,Outlet O,," Rp 30,000 "
23/02/2023,19:13,Outlet T,," Rp 44,000 "
23/02/2023,19:13,Outlet M,," Rp 45,000 "
23/02/2023,19:13,Outlet D,Location A," Rp 10,000 "
23/02/2023,19:13,Outlet AL,," Rp 103,125 "
23/02/2023,19:12,Outlet AE,," Rp 44,000 "
23/02/2023,19:12,Outlet AE,," Rp 44,000 "
23/02/2023,19:12,Outlet D,Location A," Rp 20,000 "
23/02/2023,19:12,Outlet T,," Rp 44,000 "
23/02/2023,19:12,Outlet AI,," Rp 40,000 "
23/02/2023,19:11,Outlet K,," Rp 53,000 "
23/02/2023,19:11,Outlet K,," Rp 53,000 "
23/02/2023,19:11,Outlet S,," Rp 81,250 "
23/02/2023,19:11,Outlet I,," Rp 57,000 "
23/02/2023,19:11,Outlet I,," Rp 57,000 "
23/02/2023,19:11,Outlet Q,," Rp 23,000 "
23/02/2023,19:11,Outlet J,," Rp 79,000 "
23/02/2023,19:11,Outlet T,," Rp 49,000 "
23/02/2023,19:11,Outlet K,," Rp 34,000 "
23/02/2023,19:11,Outlet K,," Rp 34,000 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet Y,," Rp 2,938,320 "
23/02/2023,19:10,Outlet AE,," Rp 27,500 "
23/02/2023,19:10,Outlet Q,," Rp 27,000 "
23/02/2023,19:09,Outlet J,," Rp 115,000 "
23/02/2023,19:09,Outlet AB,," Rp 55,000 "
23/02/2023,19:09,Outlet F,," Rp 50,000 "
23/02/2023,19:09,Outlet AH,," Rp 60,000 "
23/02/2023,19:09,Outlet AH,," Rp 60,000 "
23/02/2023,19:09,Outlet S,," Rp 247,500 "
23/02/2023,19:09,Outlet S,," Rp 247,500 "
23/02/2023,19:08,Outlet T,," Rp 32,000 "
23/02/2023,19:08,Outlet U,," Rp 45,000 "
23/02/2023,19:08,Outlet K,," Rp 95,000 "
23/02/2023,19:08,Outlet K,," Rp 95,000 "
23/02/2023,19:08,Outlet K,," Rp 95,000 "
23/02/2023,19:08,Outlet AS,," Rp 120,000 "
23/02/2023,19:08,Outlet AS,," Rp 120,000 "
23/02/2023,19:08,Outlet AS,," Rp 120,000 "
23/02/2023,19:08,Outlet M,," Rp 39,000 "
23/02/2023,19:07,Outlet AQ,," Rp 255,000 "
23/02/2023,19:07,Outlet S,," Rp 123,750 "
23/02/2023,19:07,Outlet AY,," Rp 44,000 "
23/02/2023,19:06,Outlet J,," Rp 244,000 "
23/02/2023,19:06,Outlet J,," Rp 244,000 "
23/02/2023,19:06,Outlet J,," Rp 244,000 "
23/02/2023,19:06,Outlet AT,," Rp 24,000 "
23/02/2023,19:06,Outlet AL,," Rp 42,180 "
23/02/2023,19:06,Outlet Z,," Rp 513,000 "
23/02/2023,19:06,Outlet Z,," Rp 513,000 "
23/02/2023,19:06,Outlet Z,," Rp 513,000 "
23/02/2023,19:05,Outlet W,," Rp 70,000 "
23/02/2023,19:05,Outlet W,," Rp 70,000 "
23/02/2023,19:05,Outlet K,," Rp 76,000 "
23/02/2023,19:05,Outlet K,," Rp 76,000 "
23/02/2023,19:05,Outlet K,," Rp 76,000 "
23/02/2023,19:05,Outlet K,," Rp 76,000 "
23/02/2023,19:05,Outlet K,," Rp 76,000 "
23/02/2023,19:05,Outlet T,," Rp 49,000 "
23/02/2023,19:05,Outlet BA,," Rp 100,000 "
23/02/2023,19:05,Outlet AI,," Rp 40,000 "
23/02/2023,19:05,Outlet R,," Rp 15,000 "
23/02/2023,19:04,Outlet J,," Rp 89,000 "
23/02/2023,19:04,Outlet X,," Rp 74,800 "
23/02/2023,19:04,Outlet Z,," Rp 1,714,000 "
23/02/2023,19:04,Outlet Z,," Rp 1,714,000 "
23/02/2023,19:04,Outlet Z,," Rp 1,714,000 "
23/02/2023,19:04,Outlet Z,," Rp 1,714,000 "
23/02/2023,19:04,Outlet Z,," Rp 1,714,000 "
23/02/2023,19:04,Outlet Z,," Rp 1,714,000 "
23/02/2023,19:04,Outlet T,," Rp 44,000 "
23/02/2023,19:04,Outlet R,," Rp 32,000 "
23/02/2023,19:03,Outlet Q,," Rp 23,000 "
23/02/2023,19:03,Outlet C,Location A," Rp 45,000 "
23/02/2023,19:03,Outlet J,," Rp 115,000 "
23/02/2023,19:03,Outlet G,," Rp 204,600 "
23/02/2023,19:03,Outlet C,Location A," Rp 45,000 "
23/02/2023,19:03,Outlet T,," Rp 44,000 "
23/02/2023,19:03,Outlet G,," Rp 204,600 "
23/02/2023,19:03,Outlet AQ,," Rp 70,000 "
23/02/2023,19:03,Outlet L,," Rp 48,000 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:03,Outlet B,," Rp 506,100 "
23/02/2023,19:02,Outlet G,," Rp 398,200 "
23/02/2023,19:02,Outlet Z,," Rp 1,096,000 "
23/02/2023,19:02,Outlet Z,," Rp 1,096,000 "
23/02/2023,19:02,Outlet Z,," Rp 1,096,000 "
23/02/2023,19:02,Outlet Z,," Rp 1,096,000 "
23/02/2023,19:02,Outlet L,," Rp 51,000 "
23/02/2023,19:02,Outlet L,," Rp 51,000 "
23/02/2023,19:01,Outlet T,," Rp 44,000 "
23/02/2023,19:01,Outlet B,," Rp 53,200 "
23/02/2023,19:01,Outlet Y,," Rp 80,850 "
23/02/2023,19:01,Outlet Z,," Rp 192,400 "
23/02/2023,19:01,Outlet Z,," Rp 192,400 "
23/02/2023,19:01,Outlet AR,," Rp 33,000 "
23/02/2023,19:00,Outlet T,," Rp 44,000 "
23/02/2023,19:00,Outlet B,," Rp 504,900 "
23/02/2023,19:00,Outlet B,," Rp 504,900 "
23/02/2023,19:00,Outlet B,," Rp 504,900 "
23/02/2023,19:00,Outlet B,," Rp 504,900 "
23/02/2023,19:00,Outlet B,," Rp 504,900 "
23/02/2023,19:00,Outlet B,," Rp 504,900 "
23/02/2023,19:00,Outlet B,," Rp 504,900 "
23/02/2023,19:00,Outlet B,," Rp 504,900 "
23/02/2023,19:00,Outlet AL,," Rp 123,750 "
23/02/2023,19:00,Outlet AR,," Rp 33,000 "
23/02/2023,19:00,Outlet J,," Rp 119,000 "
23/02/2023,19:00,Outlet S,," Rp 247,500 "
23/02/2023,19:00,Outlet S,," Rp 247,500 "
23/02/2023,19:00,Outlet G,," Rp 125,799 "
23/02/2023,19:00,Outlet T,," Rp 44,000 "
23/02/2023,18:59,Outlet AE,," Rp 49,500 "
23/02/2023,18:59,Outlet S,," Rp 18,750 "
23/02/2023,18:59,Outlet Z,," Rp 291,500 "
23/02/2023,18:59,Outlet Z,," Rp 291,500 "
23/02/2023,18:59,Outlet Z,," Rp 291,500 "
23/02/2023,18:58,Outlet G,," Rp 27,000 "
23/02/2023,18:58,Outlet W,," Rp 24,000 "
23/02/2023,18:58,Outlet AE,," Rp 38,500 "
23/02/2023,18:58,Outlet AE,," Rp 38,500 "
23/02/2023,18:58,Outlet AE,," Rp 38,500 "
23/02/2023,18:58,Outlet AE,," Rp 38,500 "
23/02/2023,18:58,Outlet Z,," Rp 75,800 "
23/02/2023,18:58,Outlet G,," Rp 88,499 "
23/02/2023,18:57,Outlet T,," Rp 44,000 "
23/02/2023,18:57,Outlet B,," Rp 56,800 "
23/02/2023,18:57,Outlet G,," Rp 66,299 "
23/02/2023,18:57,Outlet B,," Rp 121,800 "
23/02/2023,18:57,Outlet B,," Rp 121,800 "
23/02/2023,18:57,Outlet B,," Rp 121,800 "
23/02/2023,18:57,Outlet Z,," Rp 285,700 "
23/02/2023,18:57,Outlet Z,," Rp 285,700 "
23/02/2023,18:57,Outlet Z,," Rp 285,700 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet B,," Rp 506,100 "
23/02/2023,18:56,Outlet F,," Rp 40,000 "
23/02/2023,18:56,Outlet J,," Rp 204,000 "
23/02/2023,18:56,Outlet J,," Rp 204,000 "
23/02/2023,18:56,Outlet G,," Rp 66,299 "
23/02/2023,18:55,Outlet J,," Rp 115,000 "
23/02/2023,18:55,Outlet BB,," Rp 30,000 "
23/02/2023,18:55,Outlet T,," Rp 49,000 "
23/02/2023,18:54,Outlet D,Location A," Rp 20,000 "
23/02/2023,18:54,Outlet AT,," Rp 44,000 "
23/02/2023,18:53,Outlet BC,Location B," Rp 29,000 "
23/02/2023,18:53,Outlet G,," Rp 226,600 "
23/02/2023,18:53,Outlet AE,," Rp 38,500 "
23/02/2023,18:53,Outlet F,," Rp 75,000 "
23/02/2023,18:53,Outlet F,," Rp 75,000 "
23/02/2023,18:52,Outlet AE,," Rp 38,500 "
23/02/2023,18:52,Outlet AG,," Rp 52,000 "
23/02/2023,18:52,Outlet AT,," Rp 24,000 "
23/02/2023,18:52,Outlet AE,," Rp 38,500 "
23/02/2023,18:52,Outlet AA,Location B," Rp 24,900 "
23/02/2023,18:52,Outlet V,," Rp 217,745 "
23/02/2023,18:52,Outlet G,," Rp 53,000 "
23/02/2023,18:52,Outlet AY,," Rp 55,000 "
23/02/2023,18:51,Outlet M,," Rp 72,000 "
23/02/2023,18:51,Outlet M,," Rp 72,000 "
23/02/2023,18:51,Outlet M,," Rp 36,000 "
23/02/2023,18:50,Outlet F,," Rp 75,000 "
23/02/2023,18:50,Outlet F,," Rp 75,000 "
23/02/2023,18:50,Outlet AF,," Rp 130,000 "
23/02/2023,18:50,Outlet AF,," Rp 130,000 "
23/02/2023,18:49,Outlet AN,," Rp 60,000 "
23/02/2023,18:49,Outlet AN,," Rp 60,000 "
23/02/2023,18:49,Outlet S,," Rp 123,750 "
23/02/2023,18:48,Outlet G,," Rp 170,799 "
23/02/2023,18:48,Outlet D,Location A," Rp 10,000 "
23/02/2023,18:48,Outlet AE,," Rp 99,000 "
23/02/2023,18:48,Outlet AE,," Rp 99,000 "
23/02/2023,18:48,Outlet AE,," Rp 99,000 "
23/02/2023,18:48,Outlet I,," Rp 39,000 "
23/02/2023,18:48,Outlet AC,," Rp 20,000 "
23/02/2023,18:48,Outlet AC,," Rp 20,000 "
23/02/2023,18:48,Outlet AE,," Rp 93,500 "
23/02/2023,18:48,Outlet AE,," Rp 93,500 "
23/02/2023,18:48,Outlet AM,," Rp 39,000 "
23/02/2023,18:48,Outlet O,," Rp 100,000 "
23/02/2023,18:47,Outlet D,Location A," Rp 30,000 "
23/02/2023,18:47,Outlet D,Location A," Rp 30,000 "
23/02/2023,18:47,Outlet J,," Rp 135,000 "
23/02/2023,18:46,Outlet AC,," Rp 58,000 "
23/02/2023,18:46,Outlet AC,," Rp 58,000 "
23/02/2023,18:46,Outlet AC,," Rp 58,000 "
23/02/2023,18:46,Outlet AC,," Rp 58,000 "
23/02/2023,18:46,Outlet D,Location A," Rp 10,000 "
23/02/2023,18:46,Outlet D,Location A," Rp 20,000 "
23/02/2023,18:45,Outlet AI,," Rp 40,000 "
23/02/2023,18:45,Outlet E,Location A," Rp 27,750 "
23/02/2023,18:45,Outlet BD,," Rp 60,500 "
23/02/2023,18:44,Outlet AM,," Rp 89,000 "
23/02/2023,18:44,Outlet AM,," Rp 89,000 "
23/02/2023,18:44,Outlet E,Location A," Rp 27,750 "
23/02/2023,18:44,Outlet O,," Rp 100,000 "
23/02/2023,18:44,Outlet M,," Rp 53,000 "
23/02/2023,18:44,Outlet AE,," Rp 49,500 "
23/02/2023,18:44,Outlet J,," Rp 35,000 "
23/02/2023,18:43,Outlet D,Location A," Rp 10,000 "
23/02/2023,18:43,Outlet I,," Rp 22,000 "
23/02/2023,18:43,Outlet E,Location A," Rp 55,500 "
23/02/2023,18:43,Outlet E,Location A," Rp 55,500 "
23/02/2023,18:43,Outlet M,," Rp 131,000 "
23/02/2023,18:43,Outlet M,," Rp 131,000 "
23/02/2023,18:43,Outlet M,," Rp 131,000 "
23/02/2023,18:42,Outlet Z,," Rp 17,500 "
23/02/2023,18:42,Outlet AL,," Rp 42,180 "
23/02/2023,18:42,Outlet G,," Rp 147,400 "
23/02/2023,18:41,Outlet AA,Location B," Rp 24,900 "
23/02/2023,18:41,Outlet F,," Rp 120,000 "
23/02/2023,18:41,Outlet F,," Rp 120,000 "
23/02/2023,18:41,Outlet D,Location A," Rp 10,000 "
23/02/2023,18:41,Outlet M,," Rp 53,000 "
23/02/2023,18:41,Outlet T,," Rp 44,000 "
23/02/2023,18:41,Outlet AD,," Rp 51,150 "
23/02/2023,18:41,Outlet D,Location A," Rp 10,000 "
23/02/2023,18:41,Outlet J,," Rp 87,000 "
23/02/2023,18:40,Outlet D,Location A," Rp 10,000 "
23/02/2023,18:40,Outlet X,," Rp 99,000 "
23/02/2023,18:40,Outlet L,," Rp 43,000 "
23/02/2023,18:40,Outlet D,Location A," Rp 10,000 "
23/02/2023,18:39,Outlet F,," Rp 40,000 "
23/02/2023,18:39,Outlet J,," Rp 89,000 "
23/02/2023,18:38,Outlet S,," Rp 123,750 "
23/02/2023,18:38,Outlet T,," Rp 44,000 "
23/02/2023,18:38,Outlet L,," Rp 42,000 "
23/02/2023,18:38,Outlet D,Location A," Rp 7,000 "
23/02/2023,18:37,Outlet F,," Rp 70,000 "
23/02/2023,18:37,Outlet V,," Rp 406,065 "
23/02/2023,18:37,Outlet V,," Rp 406,065 "
23/02/2023,18:37,Outlet Q,," Rp 45,000 "
23/02/2023,18:37,Outlet T,," Rp 44,000 "
23/02/2023,18:37,Outlet E,Location A," Rp 27,750 "
23/02/2023,18:37,Outlet V,," Rp 162,426 "
23/02/2023,18:36,Outlet L,," Rp 48,000 "
23/02/2023,18:36,Outlet S,," Rp 123,750 "
23/02/2023,18:36,Outlet F,," Rp 35,000 "
23/02/2023,18:35,Outlet J,," Rp 87,000 "
23/02/2023,18:35,Outlet Q,," Rp 45,000 "
23/02/2023,18:35,Outlet BE,," Rp 184,000 "
23/02/2023,18:35,Outlet BE,," Rp 184,000 "
23/02/2023,18:35,Outlet F,," Rp 40,000 "
23/02/2023,18:34,Outlet T,," Rp 100,000 "
23/02/2023,18:34,Outlet T,," Rp 100,000 "
23/02/2023,18:34,Outlet T,," Rp 100,000 "
23/02/2023,18:34,Outlet S,," Rp 123,750 "
23/02/2023,18:34,Outlet T,," Rp 100,000 "
23/02/2023,18:34,Outlet T,," Rp 100,000 "
23/02/2023,18:34,Outlet T,," Rp 100,000 "
23/02/2023,18:33,Outlet T,," Rp 97,000 "
23/02/2023,18:33,Outlet T,," Rp 97,000 "
23/02/2023,18:33,Outlet I,," Rp 39,000 "
23/02/2023,18:33,Outlet J,," Rp 79,000 "
23/02/2023,18:33,Outlet AI,," Rp 40,000 "
23/02/2023,18:32,Outlet D,Location A," Rp 10,000 "
23/02/2023,18:32,Outlet I,," Rp 37,000 "
23/02/2023,18:32,Outlet G,," Rp 381,700 "
23/02/2023,18:32,Outlet AM,," Rp 39,000 "
23/02/2023,18:32,Outlet H,," Rp 30,000 "
23/02/2023,18:31,Outlet L,," Rp 48,000 "
23/02/2023,18:30,Outlet L,," Rp 48,000 "
23/02/2023,18:30,Outlet T,," Rp 49,000 "
23/02/2023,18:30,Outlet AO,," Rp 72,600 "
23/02/2023,18:30,Outlet AO,," Rp 72,600 "
23/02/2023,18:29,Outlet AC,," Rp 10,000 "
23/02/2023,18:29,Outlet W,," Rp 25,000 "
23/02/2023,18:29,Outlet AI,," Rp 55,000 "
23/02/2023,18:29,Outlet K,," Rp 34,000 "
23/02/2023,18:29,Outlet K,," Rp 34,000 "
23/02/2023,18:28,Outlet U,," Rp 74,999 "
23/02/2023,18:27,Outlet F,," Rp 35,000 "
23/02/2023,18:26,Outlet F,," Rp 75,000 "
23/02/2023,18:26,Outlet F,," Rp 75,000 "
23/02/2023,18:26,Outlet G,, Rp 1 
23/02/2023,18:26,Outlet G,, Rp 1 
23/02/2023,18:26,Outlet G,, Rp 1 
23/02/2023,18:25,Outlet T,," Rp 44,000 "
23/02/2023,18:25,Outlet S,," Rp 23,750 "
23/02/2023,18:25,Outlet R,, Rp 1 
23/02/2023,18:25,Outlet T,," Rp 44,000 "
23/02/2023,18:24,Outlet D,Location A," Rp 10,000 "
23/02/2023,18:24,Outlet O,," Rp 25,000 "
23/02/2023,18:23,Outlet AR,," Rp 33,000 "
23/02/2023,18:23,Outlet S,," Rp 123,750 "
23/02/2023,18:23,Outlet J,," Rp 89,000 "
23/02/2023,18:23,Outlet G,," Rp 100,000 "
23/02/2023,18:23,Outlet G,," Rp 100,000 "
